Date,Open,High,Low,Close,Volume
12.907143,12.916786,12.546786,12.691429,10.881186,546123200
12.675357,12.764286,12.580357000000001,12.705714,10.893438,356316800
12.6675,12.67,12.521429,12.588214,10.792694000000001,453306000
12.468571,12.491786,12.317857,12.381071,10.615099,507539200
12.333214,12.582857,12.321429,12.571071,10.778,471080400
12.613571,12.731428999999999,12.546786,12.627142999999998,10.826073,435957200
12.217857,12.422857,12.146429,12.336786,10.577133,721081200
12.214286,12.25,11.652142999999999,11.786071000000002,10.104969,1162011200
12.029643,12.128929,11.809286,11.951429,10.246739999999999,659422400
12.040357,12.078571,11.785714,11.809643,10.125175,753214000
11.999642999999999,12.133571,11.973571000000002,12.117857,10.389425,409402000
12.234286,12.236429,12.112143,12.185714,10.447606,325922800
12.117142999999999,12.150714,11.998214,12.113928999999999,10.38606,372996400
12.208929,12.357142999999999,12.102143,12.320357000000001,10.563046,404712000
12.431071000000001,12.573571000000001,12.393571000000001,12.555,10.764221000000001,448910000
12.6125,12.654286,12.515714,12.515714,10.730536,309355200
12.416428999999999,12.534286,12.359286,12.534286,10.746456,352900800
12.522857,12.531429,12.408571,12.451071,10.675116000000001,329406000
12.37,12.492857,12.359286,12.446786,10.671436,274019200
12.539643,12.556786,12.260714,12.305714,10.550493,418661600
12.296786,12.307143,12.085714,12.185357000000002,10.447299000000001,460084800
12.035357000000001,12.223214,12.0,12.103214,10.376876,482731200
12.186428999999999,12.282143,12.040714,12.072857,10.350846,402539200
12.075,12.158214,12.001071000000001,12.074286,10.352072999999999,373447200
12.14,12.148214,11.926786,11.966429,10.259596,377535200
11.930714,11.988214,11.786429,11.814286,10.129158,398946800
11.803214,11.918928999999999,11.792857000000001,11.871429,10.178148,425639200
11.965,12.005,11.875714,12.004643,10.292364,346220000
11.957142999999999,12.0,11.859286,11.872143,10.178761999999999,301800800
11.903571000000001,11.915714,11.671429,11.695,10.026886,453605600
11.646429,11.865357000000001,11.434286,11.851786,10.161309,609898800
11.896429,12.070714,11.846786,12.066429,10.345336999999999,419378400
12.268214,12.348214,12.196429,12.228928999999999,10.484655,700666400
12.678571,12.683214,12.447142999999999,12.525,10.738498,753810400
12.512143,12.633929,12.510714,12.6075,10.809232000000002,266546000
12.629286,12.678214,12.476786,12.515,10.729925999999999,338800000
12.58,12.583929,12.396429,12.505357,10.721657,356213200
12.363928999999999,12.491071,12.34,12.383929,10.61755,360959200
12.385,12.641071,12.381071,12.504643,10.721047,1006345200
12.490714,12.516786,12.339286,12.367142999999999,10.603155000000001,442713600
12.428214,12.496071,12.343571,12.435714,10.661947,313348000
12.437857000000001,12.565357,12.388571,12.484643,10.703897,389250400
12.442857,12.533928999999999,12.358929,12.383929,10.61755,335969200
12.488928999999999,12.5,12.364643,12.380714,10.614792,280134400
12.423571,12.471428999999999,12.376071000000001,12.414286,10.643575,204747200
12.460357,12.488928999999999,12.380714,12.480357000000001,10.700224,282091600
12.465,12.5,12.33,12.401071,10.632246,336000000
12.361429,12.397143,12.223929,12.3775,10.612036999999999,322000000
12.345,12.366071,12.155357,12.160714,10.426172,326116000
12.114286,12.186428999999999,11.878571,11.903571000000001,10.205705,449775200
11.857142999999999,12.005,11.811786,12.005,10.292669,452334400
12.016786,12.180357,12.0,12.138214,10.406883,334776400
12.217143,12.228928999999999,12.095357,12.161786,10.427091,261170000
12.127142999999998,12.176786,11.965,11.972142999999999,10.2645,337968400
11.784642999999999,11.999286,11.765,11.942857,10.239388,383600000
11.982142999999999,11.996429,11.833571000000001,11.863928999999999,10.171719,321927200
11.908214,12.091429,11.8875,12.027857000000001,10.312266000000001,294224000
11.998928999999999,12.031786,11.943928999999999,11.964286,10.257763,222560800
11.957142999999999,12.058214,11.939642999999998,12.050357,10.331555,203599200
12.182143,12.4225,12.178571,12.4225,10.650616000000001,417754400
12.459643,12.576071,12.308929,12.339642999999999,10.579578,554682800
12.375,12.427857000000001,12.296429,12.360714,10.597643,338783200
12.256428999999999,12.333214,12.214642999999999,12.265714,10.516195,313250000
12.346428999999999,12.394642999999999,12.064642999999998,12.072857,10.350846,461941200
12.0775,12.079286,11.853571,11.858571000000001,10.167126,529785200
11.849286,11.957142999999999,11.808929,11.865714,10.173247,333723600
11.901786,11.916786,11.8125,11.838928999999998,10.150284,275088800
11.805357,11.845,11.625357000000001,11.639286,9.979115,433955200
11.685714,11.725357,11.609643,11.664286,10.00055,329473200
11.785714,11.901786,11.761071000000001,11.872857000000002,10.179375,334569200
11.776786,11.796429,11.602857,11.669642999999999,10.005146,399196000
11.675,11.738571,11.368929,11.612857,9.956461000000001,510591200
11.749642999999999,11.758929,11.405714,11.437857000000001,9.806421,615020000
11.334286,11.346428999999999,11.089286,11.261429,9.655156,640645600
11.31,11.635714,11.257143,11.617857,9.960746,493382400
11.612857,11.746429,11.513571,11.521786,9.878378,390583200
11.390714,11.846071,11.361429,11.829642999999999,10.142325999999999,559759200
11.834643,11.898214,11.610357,11.655357,9.992897,439807200
11.699643,11.925,11.6875,11.858571000000001,10.167126,339813600
11.916071,12.025,11.908571,11.973571000000002,10.265721000000001,294299600
12.001429,12.013214,11.852857,11.93,10.228368,352545200
11.953571,12.004643,11.887143,11.988214,10.278275,322954800
11.998214,12.267857000000001,11.935714,12.259286,10.510685,435313200
12.25,12.493929,12.232142999999999,12.479643,10.699608,355054000
12.4625,12.646429,12.3825,12.562857000000001,10.770958,444626000
12.666786,12.785714,12.642857000000001,12.757143,10.937529,399663600
12.619286,12.857142999999999,12.578571,12.846786,11.014387,489633200
12.726429,12.848929,12.600714,12.642857000000001,10.839544,442674400
12.626071000000001,12.774286,12.450714,12.633929,10.83189,451609200
12.7975,12.857142999999999,12.727857,12.786429,10.962639,391638800
12.893214,12.914643,12.726429,12.7775,10.954984,430533600
12.898928999999999,13.035714,12.8275,13.032857,11.173917,484467200
13.051071,13.380357,13.045714,13.35,11.445826,572653200
13.5,13.523214000000001,13.332857,13.458929000000001,11.539214999999999,819145600
14.147143,14.1525,13.785714000000002,13.817857,11.846946,941340400
13.819643,13.930714000000002,13.710714000000001,13.831786,11.858891,526534400
13.868571,14.108929000000002,13.848214000000002,14.046429000000002,12.042917,516728800
13.941070999999999,14.285714000000002,13.915,14.232142999999999,12.202144,589806000
14.285714000000002,14.446429,14.274285999999998,14.4075,12.352489,476582400
14.306785999999999,14.38,14.005357,14.021071,12.021179,659324400
13.986429000000001,14.178214,13.861785999999999,13.993571,11.997601,594034000
13.844285999999999,14.1125,13.714285999999998,13.945714,11.956571,632584400
14.206429,14.267857000000001,14.013214000000001,14.169642999999999,12.148555,612836000
14.201785999999998,14.210714000000001,13.869643,13.889643,11.908497,639539600
13.963571,14.055357,13.651429,14.020357,12.020566,732508000
13.9075,13.975714000000002,13.476785999999999,13.4775,11.555138000000001,871407600
13.587143,13.696429,12.948929,13.343570999999999,11.440314,1204590800
12.9175,13.134642999999999,12.607857000000001,12.614643,10.815354,1143833600
12.903571000000001,13.378929000000001,12.678571,13.3575,11.452255000000001,1082583600
13.255357,13.380357,12.946429,12.988928999999999,11.136252,878656800
13.232857000000001,13.408929,13.025714,13.346429,11.442765,741969200
13.5025,13.558570999999999,13.365357000000001,13.463929,11.543505,528976000
13.558214000000001,13.748929,13.503214000000002,13.693214000000001,11.740085,460544000
13.625714000000002,13.691785999999999,13.430714000000002,13.588571,11.650367,498750000
13.653929000000002,13.732857000000001,13.5,13.587143,11.649144,442061200
13.244285999999999,13.308929000000001,12.906071,13.073214,11.208514,851435200
12.934643,13.107142999999999,12.714286,12.715357000000001,10.901701,775888400
13.018214,13.031429,12.681786,12.73,10.914259,535315200
12.867857,13.344285999999999,12.75,13.342857,11.439702,656835200
13.338214,13.534285999999998,13.235714000000002,13.435,11.5187,626267600
13.038571000000001,13.408929,13.035714,13.347142999999999,11.443375,871346000
13.256070999999999,13.707142999999999,13.242857,13.699285999999999,11.745289,641477200
13.863570999999999,13.982142999999999,13.857142999999999,13.9275,11.940955,405269200
13.866071,13.994285999999999,13.793214,13.928214,11.941567,417922400
13.948929000000001,14.002857,13.637857,13.743929000000001,11.783565,522586400
13.779285999999999,13.833571,13.597142999999999,13.608214000000002,11.667206,343725200
13.383571,13.5,13.279643,13.358929000000002,11.453479,438939200
13.120357,13.583214000000002,13.088571,13.562142999999999,11.62771,509698000
13.77,13.771429000000001,13.642857000000001,13.711785999999998,11.75601,350576800
13.657143,13.878929000000001,13.653929000000002,13.719285999999999,11.76244,416158400
13.711785999999998,13.785714000000002,13.393571,13.481429,11.558506,564813200
13.321429,13.602857,13.282143,13.569285999999998,11.633834,467832400
13.647857,13.793214,13.580357000000001,13.736429000000001,11.777138,440560400
13.822142999999999,14.0075,13.777142999999999,13.903571,11.920435000000001,534724400
13.979643,14.059285999999998,13.925,14.034285999999998,12.032505,417818800
14.126429000000002,14.303571,14.108214000000002,14.303571,12.263384,698513200
14.178571,14.758214,14.114285999999998,14.701070999999999,12.604186,823860800
14.830357000000001,15.102143,14.685357000000002,14.766070999999998,12.659916,775754000
14.987143,15.056785999999999,14.714285999999998,14.719285999999999,12.619806,605976000
14.3225,14.636429000000001,14.167857000000001,14.350714000000002,12.303802000000001,968480800
14.295714000000002,14.526429,14.280357,14.439286,12.379742,546277200
14.280714000000001,14.427857000000001,13.975,14.398929,12.345136,812876400
14.5975,14.616071,14.216429000000002,14.259286,12.225414,632497600
14.2925,14.419285999999998,14.161071,14.178929,12.156518,429637600
14.354285999999998,14.364643,13.793214,13.948929000000001,11.959323,651086800
13.825714000000001,13.888929000000001,13.613570999999999,13.618571,11.676089,547640800
13.584643,13.665714000000001,13.3275,13.378570999999999,11.470321,669099200
13.3775,13.635714000000002,12.651428999999998,13.303571,11.406021,1233677200
13.137857,13.565,12.867857,13.508929,11.582084,786469600
13.333214000000002,13.742142999999999,13.278571,13.4775,11.555138000000001,812582400
13.420714000000002,13.490714,13.160357000000001,13.207142999999999,11.323345,535458000
13.538929000000001,13.886071,13.5075,13.886071,11.905433,442514800
14.020357,14.399285999999998,13.982142999999999,14.296071,12.256952,605687600
14.547857,14.616071,14.290714000000001,14.363929,12.315132,622286000
14.463571,14.586785999999998,14.3875,14.586785999999998,12.506202,426185200
14.886785999999999,15.071429,14.831071,15.071429,12.92172,573367200
15.062142999999999,15.239285999999998,14.855,14.999642999999999,12.860171000000001,686044800
15.062857000000001,15.171785999999999,14.856785999999998,15.08,12.929069,881602400
14.333929000000001,14.586429,14.207142999999999,14.236429000000001,12.205817,1104059600
14.285714000000002,14.298214000000002,14.078929,14.118214000000002,12.104462,549270400
14.217857,14.255,13.955357000000001,14.031070999999999,12.029751,621244400
14.149285999999998,14.517857000000001,14.121429000000001,14.491786,12.424752999999999,502138000
14.465357000000001,14.519642999999999,14.192143,14.206071,12.179789,430427200
14.348571,14.376786,14.041070999999999,14.307143,12.266445,456304800
14.555714000000002,14.607142999999999,14.353214000000001,14.453214000000001,12.391681,494664800
14.392857000000001,14.5125,14.375357000000001,14.4625,12.399643,322842800
14.372143,14.618929000000001,14.323214000000002,14.456429,12.39444,385501200
14.193214000000001,14.267857000000001,14.043571,14.161071,12.141210000000001,531790000
14.288929000000001,14.301429,14.111070999999999,14.193214000000001,12.16877,327350800
14.2525,14.407143,14.12,14.395357,12.342078,441386400
14.358214000000002,14.408570999999998,14.255714000000001,14.294285999999998,12.255421,302229200
14.2825,14.285714000000002,14.1475,14.276071,12.239808,270275600
14.364643,14.571429,14.341429000000002,14.508214,12.438838,400442000
14.1775,14.3175,14.079642999999999,14.117142999999999,12.103546000000001,558684000
14.179642999999999,14.186070999999998,13.648214000000001,13.757857000000001,11.795506,744752400
13.8075,13.882143,13.580714000000002,13.736429000000001,11.777138,653786000
13.697142999999999,13.758929,13.507143,13.545,11.613011,432905200
13.6,13.910714000000002,13.551785999999998,13.886785999999999,11.906044,430810800
13.901785999999998,13.969285999999999,13.725714000000002,13.741786,11.781728,349210400
13.713571,13.735,13.410714000000002,13.478929,11.556363000000001,479900400
13.532857,13.571071,13.388570999999999,13.390714000000001,11.48073,371938000
13.228570999999999,13.274285999999998,13.068214,13.178929,11.299153,447980400
13.250714000000002,13.4975,13.247857000000002,13.446786,11.528804,409021200
13.375357000000001,13.422857,13.102857,13.106786,11.237304,428271200
13.157857,13.255357,12.975714,12.984643,11.132583,254760800
13.298214000000002,13.454285999999998,13.226071,13.432857,11.516861,346413200
13.422857,13.529643,13.221429,13.328570999999998,11.427449000000001,375855200
13.6175,13.652857000000001,13.510714000000002,13.65,11.703033999999999,405938400
13.662142999999999,13.892857000000001,13.598214000000002,13.854643,11.878488,387181200
13.9225,14.058214000000001,13.877857,13.917857000000001,11.932686,379055600
14.053214,14.1575,13.9425,14.036071,12.034035000000001,357210000
14.018214000000002,14.093929000000001,13.906429000000001,13.9625,11.97096,283598000
13.926070999999999,13.962143,13.812857000000001,13.896071,11.914009,304746400
13.980357000000001,14.125,13.936785999999998,13.952143,11.962082,376356400
14.030357,14.072857,13.965357000000001,14.057857,12.052717,296993200
13.988570999999999,14.067857,13.908929,13.994285999999999,11.998214,301067200
14.035714000000002,14.121429000000001,13.825,13.886071,11.905433,338928800
13.810714,13.835,13.488570999999999,13.578214000000001,11.641488,406887600
13.690357,13.705,13.511071,13.533570999999998,11.603212,256200000
13.584285999999999,13.719643,13.556071,13.607857000000001,11.666901,421478400
13.659642999999999,13.744643,13.588571,13.650357000000001,11.703341,235530400
13.848571,14.146429000000001,13.830714000000002,14.141070999999998,12.12406,337215200
14.1675,14.189286,14.000357000000001,14.158929,12.139374,262948000
14.178571,14.254643,14.146429000000001,14.233929000000002,12.203676,202358800
14.274643,14.413929000000001,14.2675,14.404643,12.350039,269399200
14.396429000000001,14.610357,14.393571,14.518929,12.448022,265076000
14.531785999999999,14.580357000000001,14.333571,14.38,12.32891,228662000
14.407143,14.4875,14.303929,14.468570999999999,12.404847,215978000
14.411071,14.51,14.410357000000001,14.464285999999998,12.401177,179662000
14.621429000000001,14.732142999999999,14.607142999999999,14.686785999999998,12.591938,302220800
14.642857000000001,14.81,14.617142999999999,14.765714000000001,12.659609,260022000
14.819643,14.948214000000002,14.738214000000001,14.929642999999999,12.800154,271269600
14.991786,15.098214000000002,14.972142999999999,15.085714000000001,12.933964999999999,318292800
15.196429,15.276785999999998,15.048214000000002,15.061785999999998,12.913449,394024400
15.211070999999999,15.214285999999998,15.053571,15.115714,12.959685,258196400
15.095714000000001,15.101785999999999,14.975357,15.091071,12.938558,215084800
15.081429,15.103570999999999,14.955357000000001,15.049643,12.903036,212587200
14.989285999999998,15.016070999999998,14.952143,14.993214000000002,12.85466,226021600
15.15,15.213929,15.105714,15.167857000000001,13.004392,242897200
15.248570999999998,15.338214,15.225,15.325357,13.139423999999998,276791200
15.3625,15.406070999999999,15.2325,15.276785999999998,13.09778,261738400
15.2675,15.267857000000001,14.991071,15.010714000000002,12.869664,413974400
15.095357,15.301785999999998,15.082142999999999,15.264643,13.087373,306062400
15.182143,15.182143,14.983929000000002,15.014643,12.873031,547638000
16.23,16.230356,15.8475,15.952143,13.676810000000001,958314000
16.012857,16.028214000000002,15.826429000000001,15.879643,13.614651,323985200
15.869285999999999,16.017143,15.848929,15.974286,13.695794,299709200
15.918214,16.210714000000003,15.906785999999999,16.178928,13.871248999999999,379341200
16.27107,16.365713,16.181070000000002,16.302856,13.9775,391683600
16.371786,16.3925,16.269644,16.2925,13.968625,270046000
16.282142999999998,16.327499,16.213572,16.254285999999997,13.935857999999998,186796400
16.332144,16.428572,16.27,16.417143,14.075481,286599600
16.370714000000003,16.606428,16.364286,16.570356,14.206845999999999,249412800
16.616072,16.776787,16.592142000000003,16.743929,14.355659,316223600
16.803572,17.028214000000002,16.775,17.024286,14.596026,407890000
17.17,17.741072,17.162857000000002,17.613214000000003,15.100957999999999,884214800
17.534285999999998,17.772142000000002,17.448214,17.622142999999998,15.108613,631302000
17.840357,17.993929,17.753214,17.950001,15.389705,517216000
18.023571,18.19857,17.928572,18.195,15.599757,460398400
18.366428,18.79607,17.746071,17.77393,15.238744,1506120000
17.553572,18.031786,17.379642,17.936071,15.377759,944552000
17.968214,18.134644,17.867857,17.932858,15.375001999999999,535805200
18.102857999999998,18.387501,18.004285999999997,18.387501,15.764804000000002,605595200
18.324285999999997,18.410357,18.181070000000002,18.322857,15.709373000000001,483302400
18.395714,18.493929,18.196428,18.442498999999998,15.811955,568027600
18.559642999999998,18.674999,18.522858,18.657498999999998,15.996288,415072000
18.618214000000002,18.875,18.438572,18.777143,16.098871,547582000
18.855715,19.121786,18.780357000000002,19.121786,16.394351999999998,600387200
19.341429,19.557501000000002,19.132143,19.372856,16.609613,952011200
19.577499,19.57893,19.241785,19.445356,16.671766,683270000
19.437143,19.528570000000002,19.375713,19.470715,16.69351,431712400
19.479286,19.552856,18.785713,19.04143,16.325459,809124400
18.702143,19.060356,18.436428,18.937857,16.236652,810238800
19.171429,19.206429,18.689285,18.953215,16.249823000000003,798520800
19.096071,19.3925,19.004285999999997,19.356787,16.59584,516457200
19.436071,19.562143,19.396786,19.470357999999997,16.693207,418919200
19.606428,19.714287,19.535713,19.714287,16.90234,407282400
19.912144,20.292143,19.848213,20.289285999999997,17.395321,690855200
20.644644,21.24,20.549999,21.056429,18.053048999999998,1418844000
21.414642,21.428928,20.6625,20.912857000000002,17.929956,1159718000
20.882856,21.042856,20.642857,20.913214,17.930258,825487600
21.370358,21.491785,21.0375,21.467857000000002,18.405794,901236000
21.411072,21.674999,21.124287,21.64143,18.554610999999998,816662000
21.526428,21.773214000000003,21.47893,21.517857,18.448654,644042000
21.349285000000002,21.589287,21.268929,21.405001000000002,18.351896,623870800
21.446072,21.492857,21.228571,21.2875,18.251163000000002,430488800
21.42107,21.683929,21.259287,21.677856,18.58584,595742000
21.649286,22.01,21.645,21.945715,18.815495000000002,607129600
22.084999,22.194643,21.796785,22.057858,18.911633,655460400
21.885,22.02,21.686787,21.780714,18.674026,608238400
21.741785,21.805714000000002,21.355,21.4125,18.35833,731038000
21.493929,22.098928,21.442142,22.093929,18.94256,598351600
22.403570000000002,22.57893,22.2325,22.475714,19.269894,834559600
22.298214,22.352142,22.035713,22.296785,19.116486,572980800
22.392143,22.66643,22.264286,22.631429999999998,19.403399,641298000
22.361786,22.851429,22.332144,22.7225,19.481479999999998,597536800
22.854643,23.0,22.357143,22.444285999999998,19.242949,889725200
22.721429999999998,22.745358,22.262142,22.364286,19.174356,696614800
22.321428,22.547501,22.160713,22.241785,19.069334,614336800
22.289642,22.310715,21.553928,21.615356,18.532255,859644800
21.787857000000002,21.795713,20.651787,20.718929,17.763687,1050786800
20.67643,21.785713,20.425358,21.775,18.669127,1025528000
21.918571,22.151787,21.525356,21.726429,18.627482999999998,954531200
21.436428,21.5975,20.875713,20.98,17.98752,834719200
21.120714000000003,21.236429,20.372142999999998,20.463572,17.544752,1030985200
20.378929,20.595357999999997,19.879285999999997,20.417856,17.50556,966529200
20.093214,20.274642999999998,19.821428,20.01,17.155874,1076149200
21.987143,22.071428,21.642857,21.785713,18.678312,905777600
21.938213,21.953215,21.504642,21.703571,18.607879999999998,536068400
21.609644,21.649286,21.446428,21.535713,18.46397,406722400
21.35,21.371429,20.821428,20.856428,17.881577,506144800
20.889286,21.312857,20.758215,20.790357999999998,17.824928,610999200
20.722857,20.978571,20.673571,20.927856,17.94281,427389200
21.089287,21.121429,20.725,20.779285,17.815435,390549600
20.610001,20.655714,20.184642999999998,20.1875,17.308058,529992400
20.053572,20.456072,20.043928,20.338572,17.437582,460118400
20.342142000000003,20.410713,19.954643,20.292143,17.397776,497252000
20.132143,20.499287,20.030357000000002,20.327856,17.428392000000002,480704000
20.520714,20.567142,20.30143,20.375713,17.469431,333200000
20.178572,20.516787,20.155357000000002,20.239643,17.352764,399546000
20.091785,20.268213,19.914285999999997,19.936428,17.092798000000002,352626400
20.051786,20.115,19.705357,19.756071,16.938166,476336000
19.7875,19.888929,19.322857,19.502857000000002,16.721067,560896000
19.475357000000002,19.553572,18.932858,18.932858,16.232368,717220000
19.07,19.407498999999998,18.649286,18.942142,16.240332000000002,732292400
19.089287,20.055,19.073214,20.045713,17.186497,631106000
20.341070000000002,20.495714000000003,19.735001,19.891787,17.054527,694870400
19.910713,20.457144,19.758215,20.377144,17.47065,584897600
20.566785999999997,20.589287,20.043928,20.190001000000002,17.310204000000002,496230000
20.163929,20.208929,19.945356,20.081785,17.217423999999998,328507200
20.389286,20.5,20.189644,20.438213,17.523016000000002,380508800
20.328571,20.713928,20.234285,20.684642999999998,17.734293,529429600
20.740713,20.767857,20.409285999999998,20.633215,17.690195000000003,491674400
20.327143,20.451786,20.018572,20.035357,17.177612,520987600
20.053572,20.267857,19.589287,20.153214000000002,17.278664000000003,556995600
20.045357,20.231071,19.940357000000002,20.10107,17.233954999999998,388214400
20.2775,20.494642000000002,20.196428,20.409285999999998,17.498215,401455600
20.6175,20.618570000000002,20.375,20.418571,17.506168,379766800
20.414285999999997,20.735001,20.321428,20.725714,17.769506,347516400
20.99,21.017857,20.379642,20.39893,17.48933,591264800
20.51643,20.593571,20.239286,20.577143,17.642128,435380400
20.518572,20.66,20.370714000000003,20.434286,17.519642,293580000
20.401428,20.482143,20.259287,20.411785000000002,17.500355,345573200
20.392857,20.522142000000002,20.341070000000002,20.504642,17.57996,335255200
20.39143,20.996071,20.370358,20.920713,17.936689,440412000
20.835714000000003,21.071428,20.825001,20.97893,17.986603,361404400
21.0075,21.044643,20.742857,20.919287,17.935474,358943200
20.908571,21.007856,20.622856,20.631071,17.688361999999998,326351200
20.68,20.7925,20.550714000000003,20.789285999999997,17.824007,284471600
20.617857,20.707144,20.370358,20.384644,17.477083,304382400
20.404642000000003,20.5175,20.261785999999997,20.429644,17.515660999999998,276536400
20.535713,20.597857,20.425714000000003,20.517857,17.591297,202997200
20.416786,20.5,20.200357,20.323214,17.424416,282836400
20.642857,20.857143,20.508928,20.857143,17.882187,421500800
20.883215,21.195356,20.842857000000002,21.161428,18.143068,400092000
21.245714000000003,21.428572,21.214287,21.407498999999998,18.354046,241712800
21.44857,21.940714,21.416071,21.783571,18.676470000000002,484383200
21.681786,21.73,21.485001,21.638571,18.552155,418930400
21.617857,21.924999,21.575357,21.924643,18.797424,379405600
22.070356,22.138214,21.618214000000002,21.721785999999998,18.623507,511957600
21.647142000000002,21.702143,21.329287,21.586786,18.507761,469322000
21.437143,21.5525,21.167143,21.389286,18.338428,428041600
21.533929999999998,21.685356,21.428572,21.606071,18.524292000000003,311427200
21.611429,21.843571,21.607857,21.675358,18.583687,301260400
21.813929,21.839287,21.541071,21.67643,18.584618,293624800
21.663929,21.726429,21.555714000000002,21.652143,18.563791000000002,252700000
21.831429,21.976785999999997,21.642857,21.940001000000002,18.810593,436861600
21.893929,21.944285999999998,21.560715,21.582144,18.503775,397471200
21.228571,21.639286,20.989643,21.565357000000002,18.489386,487975600
21.692142,21.774286,21.375357,21.46143,18.400278,565132400
20.51643,20.742857,20.357143,20.534643,17.60568,877312800
20.705713,20.728571,20.370001000000002,20.531429,17.602929999999997,406632800
20.536072,20.922501,20.413929,20.898571,17.917706,403936400
21.104286,21.408571,20.993570000000002,21.251072,18.219923,379142400
21.543928,21.846429999999998,21.525714999999998,21.812857,18.701586,462327600
21.996786,22.014286,21.535713,21.671785,18.580631,384501600
21.530001000000002,21.810356,21.4375,21.706785,18.610638,332158400
21.915357999999998,22.070715,21.841429,21.989286,18.852848,344920800
22.04607,22.316785999999997,21.973572,22.233929,19.062599,302103200
22.241785,22.321428,22.072857,22.175358,19.012379,290446800
22.121071,22.281429,22.039285999999997,22.137857,18.980221,244706000
22.066071,22.204643,22.064285,22.168928,19.088472,221642400
22.096785999999998,22.205713,22.096429999999998,22.203571,19.118305,194938800
22.263929,22.5,22.258928,22.5,19.373547,278832400
22.566785999999997,22.807501000000002,22.5075,22.560356,19.425512,340169200
22.546429,22.642857,22.419643,22.529642000000003,19.399065,257342400
22.543215,22.741428,22.517857,22.726429,19.568507999999998,254534000
22.857143,23.149642999999998,22.814644,23.146786,19.930457999999998,442761200
23.214643,23.755357999999998,23.210714000000003,23.755357999999998,20.45446,613384800
23.957857,24.102857999999998,23.22607,23.430714000000002,20.174919,812719600
23.372142999999998,23.892857,23.146786,23.888214,20.568863,565322800
23.789642,23.924999,23.612499,23.665357999999998,20.376966,420128800
23.553928,23.91,23.4125,23.686428,20.395111,437340400
24.285357,24.316785999999997,24.055,24.131429999999998,20.778275,427008400
24.106428,24.146429,23.952499,24.1,20.751215,267416800
24.116072,24.202499,24.021429,24.0525,20.710307999999998,202806800
23.951429,23.983929,23.673214,23.709642000000002,20.415096,302699600
23.830357,23.878571,23.473213,23.758572,20.457228,338321200
23.777143,24.112143,23.732143,24.106071,20.756443,367892000
24.127501000000002,24.155357000000002,23.914285999999997,23.936787,20.61068,336375200
24.041786,24.224644,23.957144,24.1525,20.796419,391196400
24.216070000000002,24.374287,24.134644,24.30143,20.924654,329666400
24.301786,24.403214000000002,23.646429,23.669287,20.380348,487998000
23.753929,23.932142000000002,23.446428,23.592501000000002,20.31423,503983200
23.816071,23.924999,23.428572,23.92107,20.597154999999997,712233200
24.191785999999997,24.482143,24.098928,24.392143,21.002762,598360000
24.64143,24.892143,24.567498999999998,24.688572,21.258004999999997,600474000
24.976785999999997,24.992857,24.807501000000002,24.992144,21.519389999999998,398031200
24.995714000000003,25.083214,24.872142999999998,25.068214,21.584889999999998,373503200
25.009287,25.1425,24.984644,25.075001,21.590733,326874800
24.969998999999998,25.002144,24.772142000000002,24.953571,21.486179,336568400
25.086071,25.181070000000002,24.977142,25.003214,21.528923000000002,571589200
24.530714,24.825714,24.392857,24.67107,21.242929,639766400
24.580713,24.742144,24.035713,24.055,20.712467,518789600
23.883572,24.024642999999998,23.614286,23.756429999999998,20.455378,576503200
23.724644,24.363214000000003,23.583929,24.332857,20.951714000000003,594090000
24.241072,24.325357,23.8125,23.825001,20.514425,535110800
23.969998999999998,24.169643,23.446428,23.549643,20.27733,543594800
23.63607,23.798214,23.237499,23.618214000000002,20.336372,627992400
23.745001000000002,23.995001000000002,23.665357999999998,23.980356,20.648197,424281200
23.973213,24.080357,23.769644,23.814285,20.505198,370725600
23.757143,23.785713,23.26,23.306786,20.068217999999998,594006000
23.102857999999998,23.127144,22.718214,22.791786,19.624782999999997,637994000
22.808929,22.874643,22.269644,22.708929,19.553442,838597200
22.847857,23.035,22.75,22.889643,19.709039999999998,510356000
23.089287,23.114286,22.432142000000002,22.432142000000002,19.315113,546081200
22.484285,22.692142,22.332144,22.489643,19.364618,460014800
22.583929,22.683214000000003,22.280357000000002,22.67,19.519915,432502000
22.691785999999997,23.225,22.535713,23.206785,19.982119,549771600
23.173929,23.313929,23.0,23.021786,19.822817,389037600
22.842501000000002,22.930714000000002,22.5,22.594286,19.454725,476624400
22.5375,22.563213,21.772142000000002,21.780001000000002,18.753586,744086000
21.872142999999998,22.692142,21.812857,22.643929,19.497465,546730800
22.535713,22.639286,21.846429999999998,21.905714,18.861835,707145600
22.194285999999998,22.376785,21.808571,22.029642000000003,18.968538,558527200
22.142857,22.214287,21.626785,21.769285,18.74436,656325600
21.765356,21.928572,21.107143,21.571428,18.573995999999998,1018432800
21.245714000000003,21.498571,20.989286,21.261429,18.307074,510003200
21.365,21.535713,21.220357999999997,21.305,18.344591,361298000
21.281786,21.319643,20.526787,20.6,17.737556,599373600
20.84,20.991785,20.628571,20.879285999999997,17.978033,529135600
21.079643,21.097857,20.717501000000002,20.816071,17.923597,374917200
20.494286,20.519285,19.848213,19.928572,17.237797,793648800
20.022499,20.079643,19.1175,19.205357,16.612227999999998,1056146000
19.300714000000003,19.817142,19.061428,19.537857000000002,16.899839,929913600
