Date,Open,High,Low,Close,Adj Close,Volume
2009-05-06,83.750000,86.074997,82.050003,82.800003,68.044106,2978496
2009-05-07,83.025002,86.849998,83.025002,86.087502,70.745743,3099100
2009-05-08,86.237503,90.000000,85.375000,88.275002,72.543411,5348784
2009-05-11,88.500000,90.962502,86.037498,87.512497,71.916786,3150272
2009-05-12,87.349998,90.500000,85.800003,89.324997,73.406265,3131432
2009-05-13,90.900002,93.224998,89.750000,90.550003,74.412979,4200676
2009-05-14,89.462502,91.750000,86.750000,90.349998,74.248611,1176888
2009-05-15,91.250000,93.000000,90.000000,90.625000,74.474609,1535368
2009-05-18,93.750000,98.750000,92.500000,97.925003,80.473671,9612
2009-05-19,100.587502,103.599998,89.525002,91.187500,74.936859,2534664
2009-05-20,91.500000,97.474998,90.000000,96.162498,79.025269,2390096
2009-05-21,96.900002,109.000000,96.900002,104.175003,85.609848,6398540
2009-05-22,105.000000,122.750000,104.000000,118.675003,97.525787,12727532
2009-05-25,121.250000,125.750000,115.525002,120.562500,99.076904,6114692
2009-05-26,120.449997,122.500000,107.125000,109.875000,90.294037,4370228
2009-05-27,114.150002,121.224998,113.000000,120.224998,98.799545,4916692
2009-05-28,119.750000,122.000000,115.000000,115.912498,95.255585,2222420
2009-05-29,118.000000,121.824997,117.500000,118.412498,97.310066,2036296
2009-06-01,120.050003,132.212494,118.500000,130.712494,107.418076,7153768
2009-06-02,131.962494,143.500000,128.750000,139.774994,114.865532,8626208
2009-06-03,142.274994,169.725006,141.250000,164.449997,135.143158,15396192
2009-06-04,162.500000,179.500000,160.274994,167.037506,137.269577,12380628
2009-06-05,172.925003,172.925003,157.524994,159.350006,130.952042,4269848
2009-06-08,161.250000,166.250000,143.875000,148.074997,121.686348,3867928
2009-06-09,147.425003,189.475006,142.500000,186.000000,152.852722,25479936
2009-06-10,188.750000,215.000000,188.750000,195.699997,160.824036,39721212
2009-06-11,201.550003,204.675003,188.750000,193.487503,159.005859,13986920
2009-06-12,193.962494,199.750000,178.750000,180.324997,148.189056,8832052
2009-06-15,177.500000,186.000000,170.375000,174.862503,143.700027,7632944
2009-06-16,174.949997,200.750000,162.500000,197.387497,162.210831,17177272
2009-06-17,200.324997,204.500000,183.500000,188.912506,155.246185,18191532
2009-06-18,186.250000,198.750000,183.750000,195.975006,161.050064,16286208
2009-06-19,197.750000,200.949997,181.837494,190.274994,156.365845,13176592
2009-06-22,191.250000,195.800003,183.750000,185.287506,152.267212,6331660
2009-06-23,187.500000,192.262497,176.300003,186.837494,153.540970,10207756
2009-06-24,196.925003,196.925003,186.649994,190.212494,156.314484,5535912
2009-06-25,190.500000,193.625000,184.199997,185.975006,152.832184,4299840
2009-06-26,189.912506,190.250000,178.300003,185.024994,152.051453,6447604
2009-06-29,187.237503,189.800003,183.750000,185.537506,152.472641,3376320
2009-06-30,187.487503,193.199997,181.750000,183.024994,150.407898,6592212
2009-07-01,185.912506,189.250000,180.524994,186.887497,153.582047,3625312
2009-07-02,188.750000,194.750000,185.612503,192.637497,158.307343,7990748
2009-07-03,190.000000,192.500000,186.287506,188.024994,154.516800,3222056
2009-07-06,185.250000,189.750000,171.225006,173.975006,142.970703,3102168
2009-07-07,170.274994,179.000000,170.274994,176.712494,145.220383,2110404
2009-07-08,172.562500,179.975006,165.750000,171.449997,140.895706,4527004
2009-07-09,174.500000,176.975006,168.750000,173.862503,142.878235,2716616
2009-07-10,178.600006,181.925003,157.125000,163.449997,134.321365,4864364
2009-07-13,167.225006,169.750000,160.250000,163.774994,134.588425,3277876
2009-07-14,171.237503,177.375000,166.250000,175.725006,144.408859,4144184
2009-07-15,177.024994,180.000000,172.000000,174.487503,143.391861,4991452
2009-07-16,177.425003,183.199997,174.500000,176.437500,144.994370,6589448
2009-07-17,179.187500,186.524994,177.500000,183.562500,150.849579,7332152
2009-07-20,187.000000,203.574997,183.875000,200.675003,164.912491,14522348
2009-07-21,203.750000,209.750000,197.012497,203.050003,166.864227,14160804
2009-07-22,202.500000,203.725006,190.750000,192.587494,158.266235,8345144
2009-07-23,183.550003,199.000000,183.550003,196.112503,161.163071,14864588
2009-07-24,204.962494,204.962494,196.112503,198.875000,163.433243,6598000
2009-07-27,199.750000,201.250000,194.500000,197.750000,162.508728,2840432
2009-07-28,198.699997,207.425003,197.012497,201.550003,165.631531,7504260
2009-07-29,197.524994,205.750000,195.250000,203.037506,166.853958,5480712
2009-07-30,200.000000,213.750000,200.000000,212.050003,174.260300,10100872
2009-07-31,216.250000,218.425003,209.000000,212.037506,174.250031,7496628
2009-08-03,212.500000,215.600006,209.500000,212.537506,174.660934,3131876
2009-08-04,213.649994,219.937500,207.774994,212.824997,174.897186,7481428
2009-08-05,217.462494,217.475006,210.625000,215.687500,177.249603,5426516
2009-08-06,209.024994,215.475006,202.850006,206.800003,169.945923,3845044
2009-08-07,206.250000,206.250000,190.137497,191.812500,157.629349,5037484
